pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
CoRoT-6,b,CoRoT-6 b,Transit,0,1,8.886593,0.000004,-0.000004,0,0.0855,0.0015,-0.0015,0,0.1,,,1,1.166,0.035,-0.035,0,2.32,0.31,-0.31,0,0,0,0,0,18h44m17.41s,281.072525,+06d39m47.5s,6.663194,657.24,12.58,-12.58,0,657.24,12.58,-12.58,0,13.912,0.021,0,V (Johnson),13.746,,0,6090,70,-70,0,1.05,0.05,-0.05,0,1.02,0.03,-0.03,0,5/14/2014,280,30,-30,0,CoRoT,1.52,0.03,-0.03,0,-18.24,0.01,-0.01,0,3.9,F9 V,,0
CoRoT-5,b,CoRoT-5 b,Transit,0,1,4.0378962,0.0000019,-0.0000019,0,0.04947,0.00026,-0.00029,0,0.09,0.09,-0.04,0,1.388,0.046,-0.047,0,0.217,0.031,-0.025,0,0,0,0,0,06h45m06.54s,101.277254,+00d48m54.9s,0.815239,904.65,26.7,-26.7,0,904.65,26.7,-26.7,0,,,,,13.902,,0,6100,65,-65,0,1,0.02,-0.02,0,1.19,0.04,-0.04,0,5/14/2014,59.1,6.2,-3.1,0,CoRoT,1.11,0.03,-0.03,0,,,,,3.9,F9 V,,0
HAT-P-46,b,HAT-P-46 b,Transit,0,1,4.463129,0.000048,-0.000048,0,0.0577,0.0014,-0.0009,0,0.123,0.12,-0.12,0,1.284,0.271,-0.133,0,0.28,0.1,-0.1,0,0,0,0,0,18h01m46.61s,270.444201,-02d58m15.4s,-2.970947,296,61,-29,0,293.05,5.06,-5.06,0,,,,,11.684,,0,6120,100,-100,0,1.28,0.1,-0.06,0,1.4,0.29,-0.14,0,5/14/2014,52.2,6.8,-6.8,0,HATNet,3.41,0.06,-0.06,0,-20.91,0.1,-0.1,0,,,,
HATS-68,b,HATS-68 b,Transit,0,1,3.5862202,0.0000047,-0.0000047,0,0.05071,0.00018,-0.00018,0,0.036,,,0,1.232,0.039,-0.029,0,0.856,0.083,-0.083,0,0,0,0,0,01h00m01.4134s,15.005889,-58d54m17.1247s,-58.904757,618.2,9.3,-9.3,0,614.58,10.48,-10.48,0,12.276,0.02,0,V (Johnson),12.163,,0,6147,22,-22,0,1.35,0.01,-0.01,0,1.75,0.03,-0.03,0,1/17/2019,139.3,6.4,-6.4,0,HATSouth,1.63,0.03,-0.03,0,11.89,0.01,-0.01,0,,,,
Kepler-117,b,Kepler-117 b,Transit,0,2,18.7959228,0.0000075,-0.0000075,0,0.1445,0.0047,-0.0014,0,0.0493,0.0062,-0.0062,0,0.719,0.024,-0.024,0,0.3,0.11,-0.11,0,0,1,0,1,19h15m10.33s,288.793037,+48d02m24.8s,48.040234,1430,50,-50,0,1519.45,41.51,-41.51,0,14.274,,0,Kepler-band,14.247,,0,6150,110,-110,0,1.13,0.13,-0.02,0,1.61,0.05,-0.05,0,11/19/2014,6.5,2.1,-2.1,0,Kepler,0.66,0.02,-0.02,0,-12.95,0.01,-0.01,0,3.8,F8 V,,0
Kepler-117,c,Kepler-117 c,Transit,0,2,50.790391,0.000014,-0.000014,0,0.2804,0.0092,-0.0028,0,0.0323,0.0033,-0.0033,0,1.101,0.035,-0.035,0,1.74,0.18,-0.18,,0,1,0,1,19h15m10.33s,288.793037,+48d02m24.8s,48.040234,1430,50,-50,0,1519.45,41.51,-41.51,0,14.274,,0,Kepler-band,14.247,,0,6150,110,-110,0,1.13,0.13,-0.02,0,1.61,0.05,-0.05,0,11/19/2014,90.4,7,-7,0,Kepler,0.66,0.02,-0.02,0,-12.95,0.01,-0.01,0,3.8,F8 V,,0
K2-232,b,K2-232 b,Transit,0,1,11.168454,0.000023,-0.000023,0,0.10356,0.00081,-0.00077,0,0.258,0.025,-0.025,0,1,0.022,-0.02,0,,,,0,0,0,1,1,04h55m03.96s,73.76651,+18d39m16.3s,18.654535,131.21,0.76,-0.76,0,131.21,0.76,-0.76,0,9.899,0.039,0,V (Johnson),9.726,,0,6154,60,-60,0,1.19,0.03,-0.03,0,1.16,0.02,-0.02,0,4/5/2018,33.42,3.12,-3.02,0,K2,7.62,0.04,-0.04,0,,,,,,,,
HAT-P-16,b,HAT-P-16 b,Transit,0,1,2.77596,0.000003,-0.000003,0,0.0413,0.0004,-0.0004,0,0.036,0.004,-0.004,0,1.289,0.066,-0.066,0,2.42,0.35,-0.35,0,0,0,0,0,00h38m17.56s,9.573181,+42d27m47.1s,42.463078,235,10,-10,0,228,4.41,-4.41,0,10.812,,0,V (Johnson),10.757,,0,6158,80,-80,0,1.22,0.04,-0.04,0,1.24,0.05,-0.05,0,5/14/2014,531.1,2.8,-2.8,0,HATNet,4.39,0.08,-0.08,0,-16.83,0.19,-0.19,0,3.8,F8,,0
Kepler-435,b,Kepler-435 b,Transit,0,1,8.6001536,0.0000018,-0.0000018,0,0.0948,0.0018,-0.0018,0,0.114,0.077,-0.077,0,1.99,0.18,-0.18,0,0.131,0.037,-0.037,0,0,1,0,1,19h29m08.96s,292.287328,+43d11m50.2s,43.197281,2070,200,-200,0,1478.93,38.13,-38.13,0,13.643,,0,Kepler-band,13.604,,0,6161,94,-94,0,1.54,0.09,-0.09,0,3.21,0.3,-0.3,0,1/14/2015,64,12,-12,0,Kepler,0.68,0.02,-0.02,0,-26.37,0.01,-0.01,0,,,,
Kepler-79,b,Kepler-79 b,Transit,0,4,13.4845,0.0002,-0.0002,0,0.117,0.002,-0.002,0,0.015,0.012,-0.006,0,0.31,0.006,-0.006,0,1.43,0.97,-0.78,0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0,1051.43,17.98,-17.98,0,13.914,,0,Kepler-band,13.882,,0,6174,83,-117,0,1.17,0.04,-0.04,0,1.3,0.03,-0.03,0,3/10/2016,,,,,Kepler,0.95,0.02,-0.02,0,,,,,,,,
Kepler-79,c,Kepler-79 c,Transit,0,4,27.4029,0.0008,-0.0006,0,0.187,0.002,-0.003,0,0.03,0.027,-0.021,0,0.332,0.007,-0.007,0,0.62,0.2,-0.25,0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0,1051.43,17.98,-17.98,0,13.914,,0,Kepler-band,13.882,,0,6174,83,-117,0,1.17,0.04,-0.04,0,1.3,0.03,-0.03,0,3/10/2016,,,,,Kepler,0.95,0.02,-0.02,0,,,,,,,,
Kepler-79,d,Kepler-79 d,Transit,0,4,52.0902,0.0009,-0.001,0,0.287,0.004,-0.004,0,0.025,0.059,-0.023,0,0.639,0.012,-0.014,0,0.09,0.03,-0.02,0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0,1051.43,17.98,-17.98,0,13.914,,0,Kepler-band,13.882,,0,6174,83,-117,0,1.17,0.04,-0.04,0,1.3,0.03,-0.03,0,3/10/2016,,,,,Kepler,0.95,0.02,-0.02,0,,,,,,,,
Kepler-79,e,Kepler-79 e,Transit,0,4,81.0659,0.0013,-0.0011,0,0.386,0.005,-0.005,0,0.012,0.044,-0.005,0,0.311,0.012,-0.012,0,0.53,0.15,-0.15,0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0,1051.43,17.98,-17.98,0,13.914,,0,Kepler-band,13.882,,0,6174,83,-117,0,1.17,0.04,-0.04,0,1.3,0.03,-0.03,0,3/10/2016,,,,,Kepler,0.95,0.02,-0.02,0,,,,,,,,
KOI-94,b,KOI-94 b,Transit,0,4,3.743208,0.000015,-0.000015,0,0.05119,0.00067,-0.00067,0,0.25,0.17,-0.17,0,0.153,0.014,-0.014,0,10.1,5.5,-5.5,0,0,1,0,1,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182,58,-58,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,5/14/2014,3.3,1.4,-1.4,0,Kepler,2.07,0.02,-0.02,0,,,,,,,,
KOI-94,c,KOI-94 c,Transit,0,4,10.423648,0.000016,-0.000016,0,0.1013,0.0013,-0.0013,0,0.43,0.23,-0.23,0,0.385,0.037,-0.037,0,0.91,0.36,-0.91,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182,58,-58,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,5/14/2014,3.5,1.3,-3.5,0,Kepler,2.07,0.02,-0.02,0,,,,,,,,
KOI-94,d,KOI-94 d,Transit,0,4,22.342989,0.0000067,-0.0000067,0,0.1684,0.0022,-0.0022,0,0.022,0.038,-0.038,0,1.005,0.095,-0.095,0,0.363,0.101,-0.101,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182,58,-58,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,5/14/2014,18.3,1.5,-1.5,0,Kepler,2.07,0.02,-0.02,0,,,,,,,,
KOI-94,e,KOI-94 e,Transit,0,4,54.32031,0.00012,-0.00012,0,0.3046,0.004,-0.004,0,0.019,0.23,-0.23,0,0.585,0.055,-0.055,0,0.6,0.26,-0.56,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182,58,-58,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,5/14/2014,4.5,2.3,-3.5,0,Kepler,2.07,0.02,-0.02,0,,,,,,,,
HR 858,b,HR 858 b,Transit,0,3,3.58599,0.00015,-0.00015,0,0.048,0.001,-0.0011,0,0.3,,,1,0.186,0.006,-0.006,0,,,,0,0,0,0,0,02h51m56.25s,42.98436,-30d48m52.3s,-30.81452,31.99,0.07,-0.07,0,31.99,0.07,-0.07,0,6.4,,0,V (Johnson),6.248,,0,6201,50,-50,0,1.15,0.07,-0.08,0,1.31,0.02,-0.02,0,7/25/2019,,,,0,Transiting Exoplanet Survey Satellite (TESS),31.26,0.07,-0.07,0,10.07,0.13,-0.13,0,3.6,F6 V,,0
HR 858,c,HR 858 c,Transit,0,3,5.97293,0.0006,-0.00053,0,0.0674,0.0014,-0.0016,0,0.19,,,1,0.173,0.006,-0.006,0,,,,0,0,0,0,0,02h51m56.25s,42.98436,-30d48m52.3s,-30.81452,31.99,0.07,-0.07,0,31.99,0.07,-0.07,0,6.4,,0,V (Johnson),6.248,,0,6201,50,-50,0,1.15,0.07,-0.08,0,1.31,0.02,-0.02,0,7/25/2019,,,,0,Transiting Exoplanet Survey Satellite (TESS),31.26,0.07,-0.07,0,10.07,0.13,-0.13,0,3.6,F6 V,,0
HR 858,d,HR 858 d,Transit,0,3,11.23,0.0011,-0.001,0,0.1027,0.0022,-0.0025,0,0.28,,,1,0.193,0.008,-0.007,0,,,,0,0,0,0,0,02h51m56.25s,42.98436,-30d48m52.3s,-30.81452,31.99,0.07,-0.07,0,31.99,0.07,-0.07,0,6.4,,0,V (Johnson),6.248,,0,6201,50,-50,0,1.15,0.07,-0.08,0,1.31,0.02,-0.02,0,7/25/2019,,,,0,Transiting Exoplanet Survey Satellite (TESS),31.26,0.07,-0.07,0,10.07,0.13,-0.13,0,3.6,F6 V,,0
Kepler-1647,b,Kepler-1647 b,Transit,0,1,1107.5923,0.0227,-0.0227,0,2.7205,0.007,-0.007,0,0.0581,0.0689,-0.0689,0,1.059,0.012,-0.012,0,,,,,0,1,0,0,19h52m36.02s,298.150086,+40d39m22.2s,40.656175,1256,23.78,-23.78,0,1256,23.78,-23.78,0,13.545,,0,Kepler-band,13.579,,0,6210,100,-100,0,1.22,0.01,-0.01,0,1.79,0.01,-0.01,0,5/19/2016,,,,,Kepler,0.8,0.02,-0.02,0,18,0.13,-0.13,0,,,,
HATS-55,b,HATS-55 b,Transit,0,1,4.2042001,0.0000033,-0.0000033,0,0.05412,0.00014,-0.00018,0,0.092,,,1,1.251,0.026,-0.026,0,0.587,0.062,-0.062,0,0,0,0,0,07h37m08.0194s,114.283414,-32d45m19.5158s,-32.755421,623.6,6.2,-6.2,0,620.72,6.21,-6.21,0,13.47,0.04,0,V (Johnson),13.35,,0,6214,36,-36,0,1.2,0.01,-0.01,0,1.13,0.01,-0.01,0,8/15/2019,102.8,8.4,-8.4,0,HATSouth,1.61,0.02,-0.02,0,-2.92,0.01,-0.01,0,,,,
Kepler-1658,b,Kepler-1658 b,Transit,0,1,3.84937278,0.0000008,-0.0000008,0,0.0544,0.0007,-0.0007,0,0.0628,0.0197,-0.0185,0,1.07,0.05,-0.05,0,6.36,1.07,-0.91,0,0,1,0,0,19h37m25.57s,294.356546,+38d56m50.6s,38.947376,806.07,17.71,-17.71,0,806.07,17.71,-17.71,0,11.432,,0,Kepler-band,11.42,,0,6216,78,-78,0,1.45,0.06,-0.06,0,2.89,0.13,-0.11,0,3/14/2019,580.83,43.13,-42.94,0,Kepler,1.24,0.03,-0.03,0,-20.98,2.06,-2.06,0,,,,
WTS-1,b,WTS-1 b,Transit,0,1,3.352057,0.000013,-0.000015,0,0.047,0.001,-0.001,0,0.1,,,1,1.49,0.16,-0.18,0,1.61,0.56,-0.56,0,0,0,0,0,19h35m58.37s,293.9932,+36d17m25.2s,36.290325,3200,900,-400,0,2481.18,316.74,-316.74,0,16.13,0.04,0,V (Johnson),16.43,,0,6250,200,-200,0,1.2,0.1,-0.1,0,1.15,0.1,-0.12,0,5/14/2014,,,,,United Kingdom Infrared Telescope,0.4,0.05,-0.05,0,,,,,3.6,F6 V,,0
XO-7,b,XO-7 b,Transit,0,1,2.8641424,0.0000043,-0.0000043,0,0.04421,0.00062,-0.00062,0,0.038,0.033,-0.033,0,1.373,0.026,-0.026,0,0.34,0.027,-0.027,0,0,0,0,0,18h29m54.929s,277.478871,+85d13m59.58s,85.233217,234.1,1.2,-1.2,0,235.74,1.19,-1.19,0,10.52,0.04,0,V (Johnson),10.457,,0,6250,100,-100,0,1.41,0.06,-0.06,0,1.48,0.02,-0.02,0,1/16/2020,80.5,3.2,-3.2,0,XO,4.24,0.02,-0.02,0,-12.98,0.01,-0.01,0,4,G0 V,,0
TOI-150,b,TOI-150.01,Transit,0,1,5.857487,0.000089,-0.000097,0,0.07037,0.00087,-0.00088,0,0.262,0.045,-0.037,0,1.255,0.021,-0.019,0,1.68,0.12,-0.12,0,0,0,0,0,07h31m51.76s,112.965667,-73d36m22.15s,-73.606153,336,2,-2,0,339.56,1.94,-1.94,0,,,,,11.341,,0,6255,90,-90,0,1.35,0.04,-0.03,0,1.53,0.01,-0.01,0,11/7/2019,240,11,-11,0,Transiting Exoplanet Survey Satellite (TESS),2.94,0.02,-0.02,0,4.86,0.09,-0.09,0,3,F,,0
HD 202772 A,b,HD 202772 A b,Transit,0,1,3.308958,0.000083,-0.000083,0,0.05208,0.00064,-0.00068,0,0.038,0.042,-0.027,0,1.545,0.052,-0.06,0,0.343,0.043,-0.035,0,0,0,0,0,21h18m47.901s,319.699588,-26d36m58.95s,-26.616375,147.2,2.5,-2.4,0,162.19,2.43,-2.43,0,,,,,8.227,,0,6272,77,-71,0,1.72,0.06,-0.07,0,2.59,0.08,-0.09,0,1/31/2019,96.4,6.2,-6,0,Transiting Exoplanet Survey Satellite (TESS),6.17,0.09,-0.09,0,-17.71,0.28,-0.28,0,,,,
Kepler-410 A,b,Kepler-410 A b,Transit,0,1,17.833648,0.000054,-0.000054,0,0.1226,0.0047,-0.0047,0,0.17,0.1,-0.05,0,0.253,0.005,-0.005,0,,,,,1,1,0,2,18h52m36.17s,283.150698,+45d08m23.4s,45.139832,132,6.9,-6.9,0,148.16,0.49,-0.49,0,9.5,,0,V (Johnson),9.375,,0,6273,140,-140,0,1.21,0.03,-0.03,0,1.35,0.01,-0.01,0,5/14/2014,,,,,Kepler,6.75,0.02,-0.02,0,-40.99,0.3,-0.3,0,,,,
HATS-65,b,HATS-65 b,Transit,0,1,3.105161,0.0000016,-0.0000016,0,0.04497,0.00033,-0.00033,0,0.062,,,0,1.501,0.05,-0.05,0,0.3,0.039,-0.039,0,0,0,0,0,19h31m45.5518s,292.939799,-26d44m24.7250s,-26.740201,495,10,-10,0,499.94,12.54,-12.54,0,12.497,0.02,0,V (Johnson),12.379,,0,6277,30,-30,0,1.26,0.03,-0.03,0,1.31,0.03,-0.03,0,1/17/2019,97.7,9.9,-9.9,0,HATSouth,2,0.05,-0.05,0,-12.32,0.01,-10.02,0,,,,
HAT-P-50,b,HAT-P-50 b,Transit,0,1,3.1220109,0.0000065,-0.0000065,0,0.0453,0.00058,-0.0014,0,0.115,,,1,1.288,0.064,-0.064,0,0.78,0.11,-0.11,0,0,0,0,0,07h52m15.22s,118.063411,+12d08m21.9s,12.13941,497,21,-21,0,522.76,16.52,-16.52,0,11.762,0.03,0,V (Johnson),11.672,,0,6280,49,-49,0,1.27,0.05,-0.12,0,1.7,0.07,-0.07,0,11/19/2015,161.3,5.6,-5.6,0,HATNet,1.91,0.06,-0.06,0,6.25,0.1,-0.1,0,3.5,F5,,0
HATS-35,b,HATS-35 b,Transit,0,1,1.8209993,0.0000016,-0.0000016,0,0.03199,0.00033,-0.00033,0,0.306,,,1,1.464,0.069,-0.044,0,0.484,0.042,-0.07,0,0,0,0,0,19h46m45.18s,296.688263,-63d33m56.2s,-63.565609,557,22,-17,0,522.04,10.22,-10.22,0,12.56,0.1,0,V (Johnson),12.46,,0,6300,100,-100,0,1.32,0.04,-0.04,0,1.43,0.06,-0.04,0,12/1/2016,170,10,-10,0,HATSouth,1.92,0.04,-0.04,0,-14.18,0.01,-0.01,0,,,,
Kepler-21,b,Kepler-21 b,Transit,0,1,2.78578,0.00003,-0.00003,0,0.042717,0,0,0,0.02,0.1,-0.1,0,0.146,0.002,-0.001,0,6.4,2.1,-2.1,0,0,1,0,2,19h09m26.84s,287.361816,+38d42m50.5s,38.714016,108.86,0.38,-0.38,0,108.86,0.38,-0.38,0,8.25,0.012,0,V (Johnson),8.128,,0,6305,50,-50,0,1.41,0.02,-0.03,0,1.9,0.02,-0.01,0,10/6/2016,1.99,0.65,-0.65,0,Kepler,9.19,0.03,-0.03,0,-19.1,0.3,-0.3,0,3.6,F6 IV,,0
HD 106315,b,HD 106315 b,Transit,0,2,9.55237,0.00089,-0.00089,0,0.0907,0.001,-0.001,0,0.093,0.11,-0.068,0,0.218,0.015,-0.015,0,4.7,1.7,-1.7,0,0,0,1,1,12h13m53.39s,183.472473,-00d23m36.5s,-0.393484,109,5,-5,0,109.69,0.69,-0.69,0,8.951,0.018,0,V (Johnson),8.888,,0,6327,48,-48,0,1.09,0.04,-0.04,0,1.3,0.06,-0.06,0,7/25/2019,3.63,0.92,-0.92,0,K2,9.12,0.06,-0.06,0,-3.34,0.56,-0.38,0,3.5,F5 V,,0
HD 106315,c,HD 106315 c,Transit,0,2,21.05704,0.00046,-0.00046,0,0.1536,0.0017,-0.0017,0,0.22,0.15,-0.15,0,0.388,0.021,-0.021,0,1.01,0.29,-0.29,0,0,0,1,0,12h13m53.39s,183.472473,-00d23m36.5s,-0.393484,109,5,-5,0,109.69,0.69,-0.69,0,8.951,0.018,0,V (Johnson),8.888,,0,6327,48,-48,0,1.09,0.04,-0.04,0,1.3,0.06,-0.06,0,7/25/2019,3.43,0.83,-0.83,0,K2,9.12,0.06,-0.06,0,-3.34,0.56,-0.38,0,3.5,F5 V,,0
HAT-P-45,b,HAT-P-45 b,Transit,0,1,3.128992,0.000021,-0.000021,0,0.0452,0.0007,-0.0007,0,0.049,0.063,-0.063,0,1.426,0.175,-0.087,0,0.38,0.09,-0.09,0,0,0,0,0,18h17m29.58s,274.373238,-03d22m51.7s,-3.381036,305,35,-17,0,301.04,5.96,-5.96,0,,,,,12.398,,0,6330,100,-100,0,1.26,0.06,-0.06,0,1.32,0.15,-0.07,0,5/14/2014,106.6,13.6,-13.6,0,HATNet,3.32,0.07,-0.07,0,23.9,0.1,-0.1,0,,,,
NGTS-9,b,NGTS-9 b,Transit,0,1,4.43527,0.00002,-0.00002,0,0.058,0.003,-0.002,0,0.06,0.076,-0.052,0,1.07,0.06,-0.06,0,2.93,0.53,-0.49,0,0,0,0,0,09h27m41.0s,141.920833,-19d20m50.33s,-19.347314,619.74,15.98,-15.98,0,619.74,15.98,-15.98,0,12.8,0.02,0,V (Johnson),12.655,,0,6330,130,-130,0,1.34,0.05,-0.05,0,1.38,0.04,-0.04,0,11/21/2019,293.44,15.08,-15.08,0,Paranal Observatory,1.61,0.04,-0.04,0,38.79,2.67,-2.67,0,3.8,F8 V,,0
HAT-P-9,b,HAT-P-9 b,Transit,0,1,3.92281072,0.00000102,-0.00000102,0,0.05287,0.00078,-0.00078,0,0.084,0.052,-0.047,0,1.393,0.067,-0.065,0,0.342,0.057,-0.048,0,0,0,0,0,07h20m40.45s,110.168529,+37d08m26.3s,37.140652,480,60,-60,0,461.11,8.96,-8.96,0,12.297,0.063,0,V (Johnson),12.154,,0,6350,150,-150,0,1.28,0.06,-0.06,0,1.34,0.07,-0.06,0,7/11/2019,82.1,6.5,-6.4,0,HATNet,2.17,0.04,-0.04,0,22.67,0.01,-0.01,0,3.7,F7,,0
Kepler-39,b,Kepler-39 b,Transit,0,1,21.08721,0.000037,-0.000037,0,0.164,0.003,-0.003,0,0.112,0.057,-0.057,0,1.24,0.09,-0.1,0,13,3,-2.2,0,1,1,0,1,19h47m50.46s,296.960265,+46d02m03.5s,46.034298,1090.44,19.45,-19.45,0,1090.44,19.45,-19.45,0,14.46,,0,V (Johnson),14.262,,0,6350,100,-100,0,1.29,0.06,-0.07,0,1.4,0.1,-0.1,0,1/29/2015,1257,64,-64,0,Kepler,0.92,0.02,-0.02,0,-0.06,0.04,-0.04,0,3.7,F7 V,,0
Kepler-433,b,Kepler-433 b,Transit,0,1,5.33408384,0.0000011,-0.0000011,0,0.0679,0.0027,-0.0027,0,0.119,0.079,-0.079,0,1.45,0.16,-0.16,0,1.13,0.32,-0.32,0,0,1,0,1,19h50m22.48s,297.593651,+40d58m38.2s,40.977268,1870,210,-210,0,1982.84,82.82,-82.82,0,14.463,,0,Kepler-band,14.416,,0,6360,140,-140,0,1.46,0.17,-0.17,0,2.26,0.25,-0.25,0,1/14/2015,259,44,-44,0,Kepler,0.5,0.02,-0.02,0,-1.28,0.05,-0.05,0,,,,
PH1,b,PH1 b,Transit,0,1,138.317,0.04,-0.027,0,0.652,0.012,-0.012,0,0.0702,0.0029,-0.0039,0,0.551,0.015,-0.015,0,,,,,0,1,0,0,19h52m51.63s,298.215108,+39d57m18.4s,39.955104,1000,,,0,2196.35,479.1,-479.1,0,13.718,,0,Kepler-band,13.699,,0,6407,150,-150,0,1.53,0.09,-0.09,0,1.73,0.04,-0.04,0,5/14/2014,,,,,Kepler,0.46,0.1,-0.1,0,21.18,0.2,-0.2,0,3,F,,0
HATS-41,b,HATS-41 b,Transit,0,1,4.193649,0.000013,-0.000013,0,0.0583,0.0015,-0.001,0,0.38,0.11,-0.11,0,1.33,0.29,-0.2,0,5.1,3.3,-2.3,0,0,0,0,0,06h54m04.18s,103.517418,-27d03m01.4s,-27.050388,800,170,-110,0,753.44,14.43,-14.43,0,12.681,0.03,0,V (Johnson),12.52,,0,6424,91,-91,0,1.5,0.12,-0.08,0,1.71,0.36,-0.24,0,4/12/2018,1080,190,-190,0,HATSouth,1.33,0.03,-0.03,0,37.25,0.22,-0.22,0,,,,
Kepler-419,b,Kepler-419 b,Transit,0,2,69.7546,0.0007,-0.0009,0,0.37,0.007,-0.006,0,0.833,0.013,-0.013,0,0.96,0.12,-0.12,0,,,,,1,1,0,1,19h41m40.30s,295.417899,+51d11m05.2s,51.184765,1041.31,26.1,-26.1,0,1041.31,26.1,-26.1,0,13.005,,0,Kepler-band,12.964,,0,6430,79,-79,0,1.39,0.08,-0.07,0,1.74,0.07,-0.07,0,6/25/2014,,,,,Kepler,0.96,0.02,-0.02,0,,,,,,,,
HATS-27,b,HATS-27 b,Transit,0,1,4.637038,0.000014,-0.000014,0,0.0611,0.00068,-0.00068,0,0.581,,,1,1.5,0.2,-0.11,0,0.18,0.083,-0.057,0,0,0,0,0,12h54m12.61s,193.55256,-46d35m15.8s,-46.587715,840,80,-51,0,834.58,40.53,-40.53,0,12.766,0.04,0,V (Johnson),12.679,,0,6438,64,-64,0,1.42,0.05,-0.05,0,1.74,0.17,-0.1,0,6/9/2016,51,13,-13,0,HATSouth,1.2,0.06,-0.06,0,-3.58,0.01,-0.01,0,3,F,,0
HATS-45,b,HATS-45 b,Transit,0,1,4.1876244,0.0000056,-0.0000056,0,0.05511,0.00069,-0.00069,0,0.24,,,1,1.286,0.093,-0.093,0,0.41,0.16,-0.11,0,0,0,0,0,06h47m58.63s,101.994293,-21d54m38.5s,-21.910694,818,41,-41,0,789.58,11.57,-11.57,0,13.307,0.05,0,V (Johnson),13.239,,0,6450,110,-110,0,1.27,0.05,-0.05,0,1.31,0.06,-0.06,0,5/24/2018,75,16,-16,0,HATSouth,1.27,0.02,-0.02,0,19.42,0.02,-0.02,0,,,,
WASP-120,b,WASP-120 b,Transit,0,1,3.6112706,0.0000043,-0.0000043,0,0.0514,0.0007,-0.0007,0,0.057,0.022,-0.018,0,1.473,0.096,-0.096,0,2,0.44,-0.34,0,0,0,0,0,04h10m27.85s,62.616051,-45d53m53.6s,-45.89822,437,21,-21,0,385.41,3.25,-3.25,0,11,,0,V (Johnson),10.899,,0,6450,120,-120,0,1.39,0.06,-0.06,0,1.87,0.11,-0.11,0,6/3/2016,509,17,-17,0,SuperWASP,2.59,0.02,-0.02,0,19.84,0.01,-0.01,0,3.5,F5,,0
HATS-40,b,HATS-40 b,Transit,0,1,3.2642736,0.0000058,-0.0000058,0,0.04997,0.00074,-0.00074,0,0.312,,,1,1.58,0.16,-0.12,0,0.49,0.13,-0.13,0,0,0,0,0,06h42m17.10s,100.571251,-29d46m36.5s,-29.776806,1431,116,-75,0,1396.42,33.4,-33.4,0,13.377,0.03,0,V (Johnson),13.22,,0,6460,130,-130,0,1.56,0.07,-0.07,0,2.26,0.18,-0.11,0,4/12/2018,162,23,-23,0,HATSouth,0.72,0.02,-0.02,0,9.19,0.02,-0.02,0,,,,
